Mon  7 Jun 20:21:42 CEST 2021	56.4	0x0	1500345728
Mon  7 Jun 20:21:47 CEST 2021	57.9	0x0	1500345728
Mon  7 Jun 20:21:52 CEST 2021	57.4	0x0	1500398464
Mon  7 Jun 20:21:57 CEST 2021	57.9	0x0	1500398464
Mon  7 Jun 20:22:03 CEST 2021	57.9	0x0	1500345728
Mon  7 Jun 20:22:08 CEST 2021	58.4	0x0	1500398464
Mon  7 Jun 20:22:13 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 20:22:18 CEST 2021	57.9	0x0	1500345728
Mon  7 Jun 20:22:23 CEST 2021	57.9	0x0	1500345728
Mon  7 Jun 20:22:28 CEST 2021	57.4	0x0	1500345728
Mon  7 Jun 20:22:33 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 20:22:39 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 20:22:44 CEST 2021	57.9	0x0	1500345728
Mon  7 Jun 20:22:49 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 20:22:54 CEST 2021	56.9	0x0	1500345728
Mon  7 Jun 20:22:59 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 20:23:04 CEST 2021	58.9	0x0	1500345728
Mon  7 Jun 20:23:10 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 20:23:15 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 20:23:20 CEST 2021	58.9	0x0	1500345728
Mon  7 Jun 20:23:25 CEST 2021	58.9	0x0	1500345728
Mon  7 Jun 20:23:30 CEST 2021	59.4	0x0	1500398464
Mon  7 Jun 20:23:35 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 20:23:41 CEST 2021	59.4	0x0	1500345728
Mon  7 Jun 20:23:46 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 20:23:51 CEST 2021	59.9	0x0	1500398464
Mon  7 Jun 20:23:56 CEST 2021	58.9	0x0	1500345728
Mon  7 Jun 20:24:01 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 20:24:06 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 20:24:12 CEST 2021	59.4	0x0	1500345728
Mon  7 Jun 20:24:17 CEST 2021	57.4	0x0	1500345728
Mon  7 Jun 20:24:22 CEST 2021	58.9	0x0	1500345728
Mon  7 Jun 20:24:27 CEST 2021	60.3	0x0	1500398464
Mon  7 Jun 20:24:32 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 20:24:37 CEST 2021	60.3	0x0	1500398464
Mon  7 Jun 20:24:42 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 20:24:48 CEST 2021	58.9	0x0	1500345728
Mon  7 Jun 20:24:53 CEST 2021	58.9	0x0	1500345728
Mon  7 Jun 20:24:58 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 20:25:03 CEST 2021	59.4	0x0	1500398464
Mon  7 Jun 20:25:08 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 20:25:13 CEST 2021	59.9	0x0	1500398464
Mon  7 Jun 20:25:19 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 20:25:24 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 20:25:29 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 20:25:34 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 20:25:39 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 20:25:44 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 20:25:49 CEST 2021	60.8	0x0	1500398464
Mon  7 Jun 20:25:55 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 20:26:00 CEST 2021	59.4	0x0	1500398464
Mon  7 Jun 20:26:05 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 20:26:10 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 20:26:15 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 20:26:20 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 20:26:26 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 20:26:31 CEST 2021	60.3	0x0	1500398464
Mon  7 Jun 20:26:36 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 20:26:41 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 20:26:46 CEST 2021	61.3	0x0	1500398464
Mon  7 Jun 20:26:51 CEST 2021	60.3	0x0	1500398464
Mon  7 Jun 20:26:56 CEST 2021	60.3	0x0	1500398464
Mon  7 Jun 20:27:01 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 20:27:07 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 20:27:12 CEST 2021	59.9	0x0	1500398464
Mon  7 Jun 20:27:17 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 20:27:22 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 20:27:27 CEST 2021	59.9	0x0	1500398464
Mon  7 Jun 20:27:32 CEST 2021	60.3	0x0	1500398464
Mon  7 Jun 20:27:37 CEST 2021	60.8	0x0	1500398464
Mon  7 Jun 20:27:43 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 20:27:48 CEST 2021	60.8	0x0	1500398464
Mon  7 Jun 20:27:53 CEST 2021	61.8	0x0	1500345728
Mon  7 Jun 20:27:58 CEST 2021	61.8	0x0	1500398464
Mon  7 Jun 20:28:03 CEST 2021	61.8	0x0	1500398464
Mon  7 Jun 20:28:08 CEST 2021	61.8	0x0	1500398464
Mon  7 Jun 20:28:14 CEST 2021	62.3	0x0	1500345728
Mon  7 Jun 20:28:19 CEST 2021	62.3	0x0	1500398464
Mon  7 Jun 20:28:24 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 20:28:29 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 20:28:34 CEST 2021	56.0	0x0	600117184
Mon  7 Jun 20:28:39 CEST 2021	55.5	0x0	600117184
Mon  7 Jun 20:28:44 CEST 2021	56.4	0x0	1500345728
Mon  7 Jun 20:28:49 CEST 2021	55.0	0x0	600169920
Mon  7 Jun 20:28:54 CEST 2021	55.0	0x0	600169920
Mon  7 Jun 20:28:59 CEST 2021	55.5	0x0	1500345728
Mon  7 Jun 20:29:04 CEST 2021	54.5	0x0	600117184
Mon  7 Jun 20:29:09 CEST 2021	54.5	0x0	600169920
Mon  7 Jun 20:29:14 CEST 2021	54.0	0x0	1500345728
Mon  7 Jun 20:29:19 CEST 2021	53.5	0x0	600169920
Mon  7 Jun 20:29:24 CEST 2021	54.5	0x0	600117184
Mon  7 Jun 20:29:29 CEST 2021	55.0	0x0	1500345728
Mon  7 Jun 20:29:35 CEST 2021	54.5	0x0	800191424
Mon  7 Jun 20:29:40 CEST 2021	53.0	0x0	600169920
Mon  7 Jun 20:29:45 CEST 2021	54.0	0x0	1500345728
Mon  7 Jun 20:29:50 CEST 2021	54.0	0x0	700154304
Mon  7 Jun 20:29:55 CEST 2021	53.5	0x0	600117184
Mon  7 Jun 20:30:00 CEST 2021	54.5	0x0	1500345728
Mon  7 Jun 20:30:05 CEST 2021	53.5	0x0	600169920
Mon  7 Jun 20:30:10 CEST 2021	53.5	0x0	600169920
Mon  7 Jun 20:30:15 CEST 2021	54.0	0x0	1500398464
Mon  7 Jun 20:30:20 CEST 2021	54.0	0x0	700154304
Mon  7 Jun 20:30:25 CEST 2021	53.0	0x0	600169920
Mon  7 Jun 20:30:30 CEST 2021	53.5	0x0	1500398464
Mon  7 Jun 20:30:35 CEST 2021	53.0	0x0	600117184
Mon  7 Jun 20:30:40 CEST 2021	53.0	0x0	600169920
Mon  7 Jun 20:30:45 CEST 2021	52.5	0x0	1500345728
Mon  7 Jun 20:30:50 CEST 2021	53.5	0x0	600169920
Mon  7 Jun 20:30:55 CEST 2021	52.1	0x0	600117184
Mon  7 Jun 20:31:00 CEST 2021	53.0	0x0	1500398464
Mon  7 Jun 20:31:05 CEST 2021	52.5	0x0	600169920
Mon  7 Jun 20:31:10 CEST 2021	52.5	0x0	700154304
Mon  7 Jun 20:31:15 CEST 2021	53.0	0x0	1500345728
Mon  7 Jun 20:31:20 CEST 2021	53.0	0x0	700154304
Mon  7 Jun 20:31:25 CEST 2021	53.5	0x0	700154304
Mon  7 Jun 20:31:30 CEST 2021	54.0	0x0	1500345728
Mon  7 Jun 20:31:35 CEST 2021	53.5	0x0	600169920
Mon  7 Jun 20:31:40 CEST 2021	52.1	0x0	600117184
Mon  7 Jun 20:31:45 CEST 2021	52.1	0x0	1500398464
Mon  7 Jun 20:31:50 CEST 2021	52.5	0x0	600117184
Mon  7 Jun 20:31:55 CEST 2021	53.0	0x0	600169920
Mon  7 Jun 20:32:01 CEST 2021	53.0	0x0	1500345728
Mon  7 Jun 20:32:06 CEST 2021	52.1	0x0	600117184
Mon  7 Jun 20:32:11 CEST 2021	52.5	0x0	600117184
Mon  7 Jun 20:32:16 CEST 2021	53.5	0x0	1500345728
Mon  7 Jun 20:32:21 CEST 2021	52.1	0x0	600169920
Mon  7 Jun 20:32:26 CEST 2021	52.5	0x0	600117184
Mon  7 Jun 20:32:31 CEST 2021	52.1	0x0	1500345728
Mon  7 Jun 20:32:36 CEST 2021	52.1	0x0	600169920
Mon  7 Jun 20:32:41 CEST 2021	51.6	0x0	600117184
Mon  7 Jun 20:32:46 CEST 2021	52.5	0x0	1500398464
Mon  7 Jun 20:32:51 CEST 2021	52.1	0x0	600117184
Mon  7 Jun 20:32:56 CEST 2021	51.6	0x0	600169920
Mon  7 Jun 20:33:01 CEST 2021	52.1	0x0	1500398464
Mon  7 Jun 20:33:06 CEST 2021	50.6	0x0	600169920
Mon  7 Jun 20:33:11 CEST 2021	51.6	0x0	600169920
Mon  7 Jun 20:33:16 CEST 2021	52.5	0x0	1500345728
Mon  7 Jun 20:33:21 CEST 2021	52.1	0x0	600169920
Mon  7 Jun 20:33:26 CEST 2021	51.1	0x0	600117184
