Mon  7 Jun 21:10:27 CEST 2021	56.0	0x0	1500345728
Mon  7 Jun 21:10:32 CEST 2021	55.5	0x0	1500398464
Mon  7 Jun 21:10:37 CEST 2021	56.0	0x0	1500345728
Mon  7 Jun 21:10:42 CEST 2021	55.5	0x0	1500345728
Mon  7 Jun 21:10:47 CEST 2021	55.0	0x0	1500398464
Mon  7 Jun 21:10:53 CEST 2021	55.5	0x0	1500345728
Mon  7 Jun 21:10:58 CEST 2021	56.0	0x0	1500345728
Mon  7 Jun 21:11:03 CEST 2021	56.4	0x0	1500398464
Mon  7 Jun 21:11:08 CEST 2021	56.9	0x0	1500398464
Mon  7 Jun 21:11:13 CEST 2021	55.0	0x0	1500345728
Mon  7 Jun 21:11:18 CEST 2021	55.5	0x0	1500398464
Mon  7 Jun 21:11:23 CEST 2021	56.4	0x0	1500345728
Mon  7 Jun 21:11:29 CEST 2021	55.5	0x0	1500345728
Mon  7 Jun 21:11:34 CEST 2021	55.5	0x0	1500398464
Mon  7 Jun 21:11:39 CEST 2021	56.0	0x0	1500398464
Mon  7 Jun 21:11:44 CEST 2021	56.4	0x0	1500345728
Mon  7 Jun 21:11:49 CEST 2021	57.4	0x0	1500398464
Mon  7 Jun 21:11:54 CEST 2021	56.4	0x0	1500398464
Mon  7 Jun 21:12:00 CEST 2021	56.0	0x0	1500398464
Mon  7 Jun 21:12:05 CEST 2021	57.9	0x0	1500345728
Mon  7 Jun 21:12:10 CEST 2021	57.9	0x0	1500345728
Mon  7 Jun 21:12:15 CEST 2021	56.4	0x0	1500345728
Mon  7 Jun 21:12:20 CEST 2021	56.4	0x0	1500345728
Mon  7 Jun 21:12:25 CEST 2021	56.9	0x0	1500345728
Mon  7 Jun 21:12:30 CEST 2021	57.4	0x0	1500345728
Mon  7 Jun 21:12:36 CEST 2021	56.9	0x0	1500345728
Mon  7 Jun 21:12:41 CEST 2021	57.9	0x0	1500345728
Mon  7 Jun 21:12:46 CEST 2021	57.9	0x0	1500345728
Mon  7 Jun 21:12:51 CEST 2021	57.9	0x0	1500398464
Mon  7 Jun 21:12:56 CEST 2021	57.4	0x0	1500345728
Mon  7 Jun 21:13:01 CEST 2021	58.4	0x0	1500398464
Mon  7 Jun 21:13:07 CEST 2021	57.9	0x0	1500398464
Mon  7 Jun 21:13:12 CEST 2021	57.4	0x0	1500345728
Mon  7 Jun 21:13:17 CEST 2021	57.4	0x0	1500345728
Mon  7 Jun 21:13:22 CEST 2021	57.9	0x0	1500398464
Mon  7 Jun 21:13:27 CEST 2021	58.9	0x0	1500345728
Mon  7 Jun 21:13:32 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 21:13:37 CEST 2021	56.9	0x0	1500398464
Mon  7 Jun 21:13:43 CEST 2021	58.9	0x0	1500398464
Mon  7 Jun 21:13:48 CEST 2021	57.4	0x0	1500345728
Mon  7 Jun 21:13:53 CEST 2021	57.9	0x0	1500345728
Mon  7 Jun 21:13:58 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 21:14:03 CEST 2021	57.9	0x0	1500345728
Mon  7 Jun 21:14:08 CEST 2021	56.9	0x0	1500345728
Mon  7 Jun 21:14:14 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 21:14:19 CEST 2021	57.9	0x0	1500345728
Mon  7 Jun 21:14:24 CEST 2021	59.4	0x0	1500345728
Mon  7 Jun 21:14:29 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 21:14:34 CEST 2021	58.4	0x0	1500398464
Mon  7 Jun 21:14:39 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 21:14:44 CEST 2021	59.9	0x0	1500398464
Mon  7 Jun 21:14:49 CEST 2021	59.4	0x0	1500345728
Mon  7 Jun 21:14:55 CEST 2021	58.4	0x0	1500398464
Mon  7 Jun 21:15:00 CEST 2021	59.4	0x0	1500345728
Mon  7 Jun 21:15:05 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 21:15:10 CEST 2021	59.4	0x0	1500398464
Mon  7 Jun 21:15:15 CEST 2021	58.4	0x0	1500398464
Mon  7 Jun 21:15:20 CEST 2021	57.9	0x0	1500398464
Mon  7 Jun 21:15:26 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 21:15:31 CEST 2021	58.4	0x0	1500345728
Mon  7 Jun 21:15:36 CEST 2021	58.9	0x0	1500398464
Mon  7 Jun 21:15:41 CEST 2021	58.9	0x0	1500345728
Mon  7 Jun 21:15:46 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 21:15:51 CEST 2021	59.9	0x0	1500398464
Mon  7 Jun 21:15:56 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 21:16:02 CEST 2021	59.4	0x0	1500398464
Mon  7 Jun 21:16:07 CEST 2021	60.3	0x0	1500398464
Mon  7 Jun 21:16:12 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 21:16:17 CEST 2021	60.3	0x0	1500398464
Mon  7 Jun 21:16:22 CEST 2021	59.4	0x0	1500345728
Mon  7 Jun 21:16:27 CEST 2021	60.3	0x0	1500398464
Mon  7 Jun 21:16:33 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 21:16:38 CEST 2021	59.4	0x0	1500398464
Mon  7 Jun 21:16:43 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 21:16:48 CEST 2021	60.3	0x0	1500398464
Mon  7 Jun 21:16:53 CEST 2021	59.4	0x0	1500398464
Mon  7 Jun 21:16:58 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 21:17:03 CEST 2021	59.9	0x0	1500398464
Mon  7 Jun 21:17:09 CEST 2021	59.9	0x0	1500398464
Mon  7 Jun 21:17:14 CEST 2021	59.9	0x0	1500398464
Mon  7 Jun 21:17:19 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 21:17:24 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 21:17:29 CEST 2021	59.9	0x0	1500398464
Mon  7 Jun 21:17:34 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 21:17:39 CEST 2021	60.8	0x0	1500398464
Mon  7 Jun 21:17:45 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 21:17:50 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 21:17:55 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 21:18:00 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 21:18:05 CEST 2021	61.3	0x0	1500398464
Mon  7 Jun 21:18:10 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 21:18:16 CEST 2021	59.9	0x0	1500345728
Mon  7 Jun 21:18:21 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 21:18:26 CEST 2021	59.4	0x0	1500398464
Mon  7 Jun 21:18:31 CEST 2021	59.4	0x0	1500345728
Mon  7 Jun 21:18:36 CEST 2021	60.3	0x0	1500345728
Mon  7 Jun 21:18:41 CEST 2021	60.3	0x0	1500398464
Mon  7 Jun 21:18:46 CEST 2021	60.3	0x0	1500398464
Mon  7 Jun 21:18:52 CEST 2021	61.8	0x0	1500345728
Mon  7 Jun 21:18:57 CEST 2021	61.3	0x0	1500398464
Mon  7 Jun 21:19:02 CEST 2021	60.8	0x0	1500398464
Mon  7 Jun 21:19:07 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 21:19:12 CEST 2021	60.8	0x0	1500398464
Mon  7 Jun 21:19:17 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 21:19:22 CEST 2021	59.4	0x0	1500345728
Mon  7 Jun 21:19:28 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 21:19:33 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 21:19:38 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 21:19:43 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:19:48 CEST 2021	60.8	0x0	1500398464
Mon  7 Jun 21:19:53 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 21:19:59 CEST 2021	60.3	0x0	1500398464
Mon  7 Jun 21:20:04 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 21:20:09 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 21:20:14 CEST 2021	61.8	0x0	1500345728
Mon  7 Jun 21:20:19 CEST 2021	61.8	0x0	1500345728
Mon  7 Jun 21:20:24 CEST 2021	61.8	0x0	1500398464
Mon  7 Jun 21:20:29 CEST 2021	61.3	0x0	1500398464
Mon  7 Jun 21:20:35 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 21:20:40 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 21:20:45 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 21:20:50 CEST 2021	60.8	0x0	1500345728
Mon  7 Jun 21:20:55 CEST 2021	62.3	0x0	1500345728
Mon  7 Jun 21:21:00 CEST 2021	61.3	0x0	1500398464
Mon  7 Jun 21:21:05 CEST 2021	62.3	0x0	1500398464
Mon  7 Jun 21:21:11 CEST 2021	61.3	0x0	1500398464
Mon  7 Jun 21:21:16 CEST 2021	63.7	0x0	1500398464
Mon  7 Jun 21:21:21 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 21:21:26 CEST 2021	61.8	0x0	1500398464
Mon  7 Jun 21:21:31 CEST 2021	61.8	0x0	1500398464
Mon  7 Jun 21:21:36 CEST 2021	62.8	0x0	1500398464
Mon  7 Jun 21:21:42 CEST 2021	61.8	0x0	1500345728
Mon  7 Jun 21:21:47 CEST 2021	62.8	0x0	1500398464
Mon  7 Jun 21:21:52 CEST 2021	61.8	0x0	1500345728
Mon  7 Jun 21:21:57 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 21:22:02 CEST 2021	61.3	0x0	1500398464
Mon  7 Jun 21:22:07 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:22:13 CEST 2021	61.8	0x0	1500398464
Mon  7 Jun 21:22:18 CEST 2021	62.3	0x0	1500398464
Mon  7 Jun 21:22:23 CEST 2021	63.7	0x0	1500398464
Mon  7 Jun 21:22:28 CEST 2021	62.3	0x0	1500398464
Mon  7 Jun 21:22:33 CEST 2021	62.3	0x0	1500345728
Mon  7 Jun 21:22:38 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:22:43 CEST 2021	62.3	0x0	1500345728
Mon  7 Jun 21:22:49 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:22:54 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:22:59 CEST 2021	61.3	0x0	1500345728
Mon  7 Jun 21:23:04 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:23:09 CEST 2021	61.8	0x0	1500345728
Mon  7 Jun 21:23:14 CEST 2021	62.3	0x0	1500345728
Mon  7 Jun 21:23:20 CEST 2021	61.8	0x0	1500398464
Mon  7 Jun 21:23:25 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:23:30 CEST 2021	62.3	0x0	1500398464
Mon  7 Jun 21:23:35 CEST 2021	62.3	0x0	1500345728
Mon  7 Jun 21:23:40 CEST 2021	62.8	0x0	1500398464
Mon  7 Jun 21:23:45 CEST 2021	61.8	0x0	1500345728
Mon  7 Jun 21:23:50 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:23:56 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:24:01 CEST 2021	61.8	0x0	1500345728
Mon  7 Jun 21:24:06 CEST 2021	62.3	0x0	1500345728
Mon  7 Jun 21:24:11 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:24:16 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:24:21 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:24:27 CEST 2021	63.7	0x0	1500398464
Mon  7 Jun 21:24:32 CEST 2021	63.3	0x0	1500398464
Mon  7 Jun 21:24:37 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:24:42 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:24:47 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:24:52 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:24:57 CEST 2021	62.8	0x0	1500398464
Mon  7 Jun 21:25:03 CEST 2021	63.3	0x0	1500398464
Mon  7 Jun 21:25:08 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:25:13 CEST 2021	62.8	0x0	1500398464
Mon  7 Jun 21:25:18 CEST 2021	62.8	0x0	1500398464
Mon  7 Jun 21:25:23 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:25:28 CEST 2021	62.8	0x0	1500398464
Mon  7 Jun 21:25:34 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:25:39 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:25:44 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:25:49 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:25:54 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:25:59 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:26:04 CEST 2021	63.3	0x0	1500398464
Mon  7 Jun 21:26:10 CEST 2021	63.7	0x0	1500398464
Mon  7 Jun 21:26:15 CEST 2021	62.8	0x0	1500398464
Mon  7 Jun 21:26:20 CEST 2021	63.7	0x0	1500398464
Mon  7 Jun 21:26:25 CEST 2021	62.8	0x0	1500398464
Mon  7 Jun 21:26:30 CEST 2021	63.3	0x0	1500398464
Mon  7 Jun 21:26:35 CEST 2021	63.3	0x0	1500398464
Mon  7 Jun 21:26:40 CEST 2021	63.7	0x0	1500398464
Mon  7 Jun 21:26:46 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:26:51 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:26:56 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:27:01 CEST 2021	63.3	0x0	1500398464
Mon  7 Jun 21:27:06 CEST 2021	63.3	0x0	1500398464
Mon  7 Jun 21:27:11 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:27:16 CEST 2021	63.3	0x0	1500398464
Mon  7 Jun 21:27:22 CEST 2021	63.7	0x0	1500398464
Mon  7 Jun 21:27:27 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:27:32 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:27:37 CEST 2021	62.8	0x0	1500398464
Mon  7 Jun 21:27:42 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:27:47 CEST 2021	62.3	0x0	1500345728
Mon  7 Jun 21:27:52 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:27:58 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:28:03 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:28:08 CEST 2021	63.3	0x0	1500398464
Mon  7 Jun 21:28:13 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:28:18 CEST 2021	63.3	0x0	1500398464
Mon  7 Jun 21:28:23 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:28:28 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:28:34 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:28:39 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:28:44 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:28:49 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:28:54 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:28:59 CEST 2021	63.7	0x0	1500398464
Mon  7 Jun 21:29:05 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:29:10 CEST 2021	62.3	0x0	1500345728
Mon  7 Jun 21:29:15 CEST 2021	63.3	0x0	1500398464
Mon  7 Jun 21:29:20 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:29:25 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:29:30 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:29:36 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:29:41 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:29:46 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:29:51 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:29:56 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:30:01 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:30:06 CEST 2021	65.2	0x0	1500345728
Mon  7 Jun 21:30:12 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:30:17 CEST 2021	65.2	0x0	1500398464
Mon  7 Jun 21:30:22 CEST 2021	62.8	0x0	1500398464
Mon  7 Jun 21:30:27 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:30:32 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:30:37 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:30:42 CEST 2021	65.2	0x0	1500398464
Mon  7 Jun 21:30:48 CEST 2021	63.3	0x0	1500398464
Mon  7 Jun 21:30:53 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:30:58 CEST 2021	63.3	0x0	1500398464
Mon  7 Jun 21:31:03 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:31:08 CEST 2021	64.7	0x0	1500398464
Mon  7 Jun 21:31:14 CEST 2021	64.7	0x0	1500398464
Mon  7 Jun 21:31:19 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:31:24 CEST 2021	64.7	0x0	1500398464
Mon  7 Jun 21:31:29 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:31:34 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:31:39 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:31:45 CEST 2021	65.2	0x0	1500398464
Mon  7 Jun 21:31:50 CEST 2021	65.2	0x0	1500398464
Mon  7 Jun 21:31:55 CEST 2021	63.7	0x0	1500398464
Mon  7 Jun 21:32:00 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:32:05 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:32:10 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:32:15 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:32:21 CEST 2021	64.7	0x0	1500398464
Mon  7 Jun 21:32:26 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:32:31 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:32:36 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:32:41 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:32:46 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:32:51 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:32:57 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:33:02 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:33:07 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:33:12 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:33:17 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:33:22 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:33:28 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:33:33 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:33:38 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:33:43 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:33:48 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:33:53 CEST 2021	65.2	0x0	1500345728
Mon  7 Jun 21:33:59 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:34:04 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:34:09 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:34:14 CEST 2021	63.3	0x0	1500345728
Mon  7 Jun 21:34:19 CEST 2021	66.7	0x0	1500398464
Mon  7 Jun 21:34:24 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:34:29 CEST 2021	64.7	0x0	1500398464
Mon  7 Jun 21:34:35 CEST 2021	65.7	0x0	1500345728
Mon  7 Jun 21:34:40 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:34:45 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:34:50 CEST 2021	66.2	0x0	1500345728
Mon  7 Jun 21:34:55 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:35:00 CEST 2021	65.7	0x0	1500345728
Mon  7 Jun 21:35:06 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:35:11 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:35:16 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:35:21 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:35:26 CEST 2021	65.2	0x0	1500398464
Mon  7 Jun 21:35:31 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:35:37 CEST 2021	63.7	0x0	1500398464
Mon  7 Jun 21:35:42 CEST 2021	65.7	0x0	1500345728
Mon  7 Jun 21:35:47 CEST 2021	64.7	0x0	1500398464
Mon  7 Jun 21:35:52 CEST 2021	65.7	0x0	1500398464
Mon  7 Jun 21:35:57 CEST 2021	65.7	0x0	1500345728
Mon  7 Jun 21:36:02 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:36:07 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:36:13 CEST 2021	65.7	0x0	1500398464
Mon  7 Jun 21:36:18 CEST 2021	64.7	0x0	1500398464
Mon  7 Jun 21:36:23 CEST 2021	63.7	0x0	1500345728
Mon  7 Jun 21:36:28 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:36:33 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:36:38 CEST 2021	65.2	0x0	1500398464
Mon  7 Jun 21:36:43 CEST 2021	65.7	0x0	1500398464
Mon  7 Jun 21:36:49 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:36:54 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:36:59 CEST 2021	65.2	0x0	1500345728
Mon  7 Jun 21:37:04 CEST 2021	64.2	0x0	1500398464
Mon  7 Jun 21:37:09 CEST 2021	65.7	0x0	1500398464
Mon  7 Jun 21:37:14 CEST 2021	65.2	0x0	1500398464
Mon  7 Jun 21:37:19 CEST 2021	65.7	0x0	1500398464
Mon  7 Jun 21:37:25 CEST 2021	65.2	0x0	1500398464
Mon  7 Jun 21:37:30 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:37:35 CEST 2021	65.2	0x0	1500398464
Mon  7 Jun 21:37:40 CEST 2021	66.2	0x0	1500345728
Mon  7 Jun 21:37:45 CEST 2021	64.7	0x0	1500345728
